objid,ra,dec,u,g,r,i,z
1237654670273085521,151.38261601,0.07844932,23.786964,22.94264,22.348095,22.220263,22.476923
1237654670273085522,151.37307358,0.06548399,23.514418,23.714418,23.447372,22.339745,22.848999
1237654670273085524,151.3835783,0.06442698,23.326433,23.208948,22.49641,22.032574,23.459188
1237654670273085525,151.38648214,0.06932566,23.929745,22.97718,22.353659,22.14336,23.010571
1237654670273085527,151.37407914,0.06273625,23.441545,23.602537,23.675402,22.361097,23.472961
1237654670273085531,151.37788836,0.06287739,23.181849,23.368353,22.514593,22.385759,22.678282
1237654670273085973,151.38259491,0.06120092,24.60293,23.063448,23.085476,22.54471,21.825418
1237654670273085983,151.38496537,0.06259439,23.62966,23.170742,22.772148,22.868244,21.48587
1237654670273085455,151.36607242,0.07121923,22.924879,19.817657,18.322359,16.747622,15.882864
1237654670273085460,151.392399,0.07472684,22.752501,20.395864,18.982822,18.200029,17.849331
1237654670273085468,151.37459167,0.08160259,22.070564,20.38126,19.740049,19.504406,19.42317
1237654670273085469,151.36988033,0.06257258,22.170843,20.704468,20.025471,19.650143,19.573347
1237654670273085470,151.37008192,0.07674954,22.695555,20.66106,20.012056,19.670509,19.756609
1237654670273085472,151.36783616,0.07708765,22.200464,20.418989,19.934088,19.677324,19.691158
1237654670273085474,151.36803005,0.08015662,22.465914,21.041758,20.565014,20.151068,20.007252
1237654670273085478,151.37126345,0.06264232,21.875546,21.031456,20.537825,20.316444,19.984087
1237654670273085479,151.39165988,0.07421114,21.78124,20.766739,20.413443,20.265717,22.826975
1237654670273085481,151.36567034,0.07648651,21.824028,20.659933,20.413702,20.287291,20.051386
1237654670273085483,151.39087367,0.07165709,21.851805,20.712645,20.411528,20.312948,20.888462
1237654670273085485,151.38127399,0.0817596,24.294472,21.565899,21.319868,20.974924,20.634995
1237654670273085502,151.38342553,0.08088664,23.011023,22.136236,21.58972,21.458403,21.835587
1237654670273085503,151.36752108,0.0680156,24.06925,24.620619,23.387506,21.953852,22.176764
1237654670273085511,151.38967327,0.07237863,22.916063,22.382515,21.838224,21.75173,22.210659
1237654670273085516,151.36738063,0.07639289,25.124714,23.120459,22.060553,22.148054,20.883595
1237654670273085519,151.37227573,0.06147518,23.180902,22.37438,22.410965,22.044088,21.230556
1237654670273085520,151.38380519,0.0826385,24.549349,22.683157,22.128935,21.953161,21.612677
1237654670273085529,151.38989164,0.07857013,23.640196,22.381954,22.587873,22.330336,22.718786
1237654670273085530,151.39090448,0.07697268,24.006433,22.419538,22.703072,22.645563,22.435558
1237654670273085550,151.38601977,0.05379924,18.138952,16.938293,16.524536,16.38727,16.342802
1237654670273085639,151.36547809,0.08574747,21.481337,19.982233,19.200106,18.938732,18.785452
1237654670273085669,151.39427965,0.06851289,21.287119,19.734772,19.011946,18.677097,18.571346
1237654670273085810,151.36494095,0.08328287,21.589762,20.538568,20.232876,20.054966,20.233515
1237654670273085811,151.36760464,0.05943768,21.803484,20.76685,20.526415,20.315437,20.141167
1237654670273085819,151.37596633,0.06036036,22.329044,20.617729,19.939245,19.618395,19.627003
1237654670273085820,151.3767817,0.0605248,22.08065,20.899826,20.691349,20.568756,20.874279
1237654670273085821,151.37540333,0.05896295,23.742382,23.959099,22.898481,22.342442,22.029446
1237654670273085829,151.3931302,0.07748334,21.772152,20.636341,20.099377,19.866201,19.851566
1237654670273085830,151.39372051,0.0784864,25.353235,22.815886,22.0383,22.171606,21.806326
1237654670273085831,151.3936004,0.065794,21.616392,20.604015,20.255434,20.091566,20.273634
1237654670273085929,151.36641637,0.07382515,24.142231,22.374004,22.133472,21.911081,20.818054
1237654670273085946,151.37274564,0.05545939,22.562777,22.043518,21.262602,21.138115,21.472904
1237654670273085954,151.3736629,0.08383882,23.766287,21.89089,20.376785,19.693031,19.176855
1237654670273085957,151.37761642,0.05459889,25.189379,22.451256,21.645624,21.923134,22.287312
1237654670273085958,151.37756792,0.08198655,23.957275,22.870323,23.103285,23.521576,21.798679
1237654670273085961,151.3800045,0.08420529,22.80447,21.66729,20.944637,20.876299,20.663681
1237654670273085967,151.38163833,0.05798339,25.04364,22.808838,22.458035,21.818005,21.575018
1237654670273085968,151.38081092,0.05703114,24.245911,22.729515,22.323427,22.069866,22.154503
1237654670273085969,151.38087219,0.05995233,24.631931,22.645432,22.272945,22.241722,21.804516
1237654670273085970,151.3814748,0.05898471,24.123537,23.081039,22.902966,22.690666,22.368069
1237654670273085982,151.38557385,0.05954554,25.253437,24.756878,22.278376,22.035967,22.277435
1237654670273085991,151.38834439,0.08500613,22.760492,21.010279,20.361246,20.09339,19.827301
1237654670273086491,151.37742137,0.05708536,25.382059,23.444096,22.976513,22.2689,21.800356
1237654670273086499,151.38509606,0.08792994,23.473606,23.54068,22.962908,22.105574,22.910585
1237654670273085640,151.36408356,0.08597708,22.337751,20.87711,20.580023,20.444275,21.055168
1237654670273085667,151.39198497,0.08693393,21.708021,19.973248,19.224159,18.935659,18.670605
1237654670273085682,151.40100401,0.06656703,21.057011,18.630606,17.643877,17.236088,16.98966
1237654670273085835,151.39699353,0.06188583,21.832903,20.371092,20.139549,20.042322,20.070532
1237654670273085836,151.39937171,0.07098511,21.632736,20.72636,20.308474,20.113365,20.113737
1237654670273085839,151.3997791,0.08484039,21.801357,20.703407,20.365566,20.200315,19.83922
1237654670273085899,151.35624216,0.07093727,22.543816,21.378162,20.783457,20.517101,20.359909
1237654670273085900,151.35724665,0.07236475,24.036926,21.844198,21.29199,21.130836,21.770441
1237654670273085901,151.35500436,0.07024757,25.70064,22.866941,22.392147,22.103024,22.255201
1237654670273085903,151.35553914,0.07223803,25.242477,23.131611,22.905853,24.224985,23.545168
1237654670273085926,151.3655607,0.05541131,24.955069,22.896826,22.153406,22.158575,22.114136
1237654670273085952,151.37470268,0.04817714,22.852743,22.320429,21.882296,21.99238,21.714245
1237654670273086015,151.39802371,0.08413085,23.881573,23.03532,24.265299,25.874748,21.313555
1237654670273086016,151.3990902,0.05945023,22.115402,20.553917,20.156982,19.924486,20.067556
1237654670273086018,151.39935707,0.081727,22.940563,21.396452,20.788092,20.623812,20.479057
1237654670273086019,151.40065648,0.08062577,25.026476,24.881016,24.001034,22.150496,21.452513
1237654670273086020,151.40043032,0.07931373,23.060715,23.514891,23.160269,22.14958,23.067808
1237654670273086329,151.35596335,0.08054757,24.808851,23.694221,22.657721,22.882544,21.942266
1237654670273086337,151.36139536,0.08322438,25.348753,25.349979,22.653625,24.506447,23.922775
1237654670273086364,151.38918673,0.08967205,24.635778,23.639046,22.516945,22.835131,21.830799
