objid,ra,dec,u,g,r,i,z
1237671255832003282,66.28015705,16.61267826,23.550192,22.157072,21.178215,20.800037,20.413557
1237671255832003283,66.27909699,16.61190165,24.422073,24.540871,22.787472,24.704819,22.864288
1237671255832003477,66.24254665,16.59104901,25.708593,23.803503,21.622417,20.310474,19.377712
1237671255832068695,66.35636528,16.65055599,23.656952,22.259504,20.23769,18.858973,18.022039
1237671255832134161,66.53910331,16.70717704,25.672726,21.089149,19.398462,18.509445,17.928501
1237671255831740597,65.85027335,16.05000827,19.92499,18.126747,17.151667,16.66238,16.384474
1237671255831741322,65.85620157,16.07195829,23.391584,23.802628,22.417799,21.666952,20.813723
1237671255831741423,65.87971227,16.14894851,25.566534,24.463766,22.388315,20.968533,20.176435
1237671255831806389,65.93891539,16.28055622,21.484982,20.226934,19.493034,19.14012,18.907167
1237671255831806848,65.95506299,16.30554727,24.794323,24.37277,22.582573,21.223793,20.256924
1237671255831872254,65.9791387,16.34435013,22.720631,23.338289,22.063217,22.052046,21.80039
1237671255831872540,65.9805337,16.34647465,24.179701,24.25572,23.237757,21.625593,20.632706
1237671255831937876,66.1837928,16.55257087,24.291389,22.748344,21.69021,21.37056,20.639444
1237671255831938414,66.13449314,16.51514852,24.552032,25.077108,24.153395,22.108223,20.853294
1237671255832002980,66.19054214,16.55733067,23.795088,20.862242,19.288218,18.599693,18.137196
1237671255832003264,66.26893061,16.60721657,24.141394,22.268877,21.525536,21.116707,20.479605
1237671255832003386,66.20465356,16.56722417,26.079212,23.789509,22.251759,20.736683,19.779581
1237671255832003498,66.25328996,16.59859511,24.021284,24.367779,22.547304,21.404251,20.769735
1237671255832068281,66.42719881,16.6783341,25.030788,23.320467,21.175362,24.36162,20.819614
1237671255832068308,66.43684461,16.68154442,24.634655,25.114376,24.802029,20.435221,21.042105
1237671255832068840,66.4208687,16.67603594,22.459251,22.217842,21.222477,20.712717,20.493093
1237671255832068970,66.35151926,16.64893294,22.652916,23.666349,22.277695,21.61021,20.825773
1237671255832069268,66.39055329,16.66550559,23.963497,24.917355,22.708944,21.643456,20.931431
1237671255832069320,66.44684115,16.68442847,25.743408,25.115807,23.755211,22.325136,21.244509
1237671255832134188,66.56998739,16.71428133,21.597784,20.32663,19.566801,19.183681,19.069544
1237671255832134725,66.59383098,16.71831322,25.151928,23.266794,21.414915,20.659746,20.033781
1237671255832134862,66.51019896,16.70311615,24.865438,24.547125,23.690607,21.675032,21.129841
1237671255832134997,66.48858404,16.69738017,25.557749,24.14665,23.222023,22.410976,21.242178
1237671255832200099,66.66830859,16.72601369,24.744383,23.535568,21.868526,20.654041,19.969814
1237671255832200107,66.67544483,16.72600646,24.371267,23.780491,21.968023,21.215227,20.70332
1237671255832200125,66.69782544,16.72748037,23.068966,22.849436,21.764839,21.572226,21.446697
1237671255832330591,66.90909249,17.10305753,24.887794,25.251476,23.336163,21.856533,21.512922
1237671255832395790,66.9700904,17.09335415,18.596424,16.603926,15.621872,15.2391,15.021836
1237671256368547038,65.5200623,16.33504569,26.212677,24.564526,24.007195,22.243256,21.169651
1237671256368742589,65.77788852,16.72324364,19.040281,17.398222,16.595989,16.202625,15.967252
1237671256368743064,65.73414931,16.67604903,23.159613,21.571884,20.726009,20.263742,19.823595
1237671256368874719,65.96777259,16.88253163,23.857697,25.337269,23.641214,21.764078,20.795191
1237671256368939930,66.14271069,16.98373408,24.299845,25.197847,25.735964,24.354242,19.462458
1237671256369070734,66.3788198,17.07097437,23.448179,24.842566,25.237467,23.309963,17.781115
1237673326006502057,65.43148169,15.97587011,23.741158,25.063707,22.172892,20.802893,19.890533
1237673326006567402,65.44615659,16.08648846,23.091022,21.447002,20.383198,19.898258,19.633638
1237673326006632973,65.4794366,16.22268513,22.642128,22.325165,21.684603,21.199877,20.878202
1237673326006633008,65.4900963,16.2551778,25.041082,22.504978,20.429544,19.227026,18.450106
1237673326007222903,66.71706618,17.11568179,24.054062,22.091084,20.665396,20.118046,19.781256
1237671255831478596,65.43038721,15.77553082,23.996162,22.601254,20.425915,19.033346,18.209915
1237671255831478767,65.43984976,15.68778062,24.456821,22.882744,20.775183,19.36068,18.533175
1237671255831479034,65.43025937,15.75785942,25.595957,25.325199,22.673468,21.337599,20.772429
1237671255831479232,65.43028288,15.76180989,24.409435,25.968449,23.697742,21.689371,20.529585
1237671255831543818,65.42539381,15.82918809,16.866753,15.075373,14.18684,14.010365,13.394942
1237671255831544036,65.42526864,15.8461482,24.500391,24.159107,21.926718,20.539928,19.40119
1237671255831544299,65.42562759,15.91295499,22.363226,24.985785,24.459473,24.622074,22.998158
1237671255831544306,65.42783467,15.93976042,22.154684,24.60668,23.925293,24.224237,22.55443
1237671255831544804,65.42541334,15.8760252,25.151293,23.948353,23.162903,21.831068,20.689905
1237671255831544818,65.42665471,15.88924786,26.245264,26.284504,24.116821,22.431322,21.810375
1237671255831544941,65.42600305,15.92808185,24.791279,24.602617,25.676989,23.948683,21.063972
1237671255832331446,66.92209894,17.10314309,25.049759,24.28826,22.751694,21.798759,20.979845
1237671255832395791,66.96842635,17.0944748,25.548931,25.98848,23.977518,22.654045,22.918524
1237671255832395913,67.11531068,17.05997006,19.835526,18.017918,17.118179,16.739468,16.450878
1237671255832396102,67.08251141,17.06854461,22.601648,19.672068,17.944931,17.179472,16.652925
1237671255832396584,67.09295978,17.0658419,23.434343,22.622663,21.009254,20.183573,19.640556
1237671255832396688,66.93416308,17.10045698,25.947414,24.040735,21.654852,20.720543,20.266315
1237671255832396759,66.98782272,17.09168817,25.874849,24.296129,21.934517,20.573778,20.197073
1237671255832396797,67.02107063,17.08373928,25.75769,23.091261,21.68417,20.921129,20.23967
1237671255832397106,66.98295568,17.09134571,24.330738,23.905357,24.193354,22.168091,21.313707
1237671256368545882,65.51242945,16.31755395,24.122562,24.259806,22.745649,22.305416,22.894587
1237671256368546036,65.50003659,16.28917045,19.4963,17.885176,17.013391,16.602226,16.329449
1237671256368546763,65.49804992,16.28533754,24.84585,24.788986,22.729134,21.827316,21.43791
1237671256368611672,65.60306744,16.50229263,21.62797,19.469519,18.412104,17.878084,17.530077
1237671256368612101,65.60023973,16.49590153,22.995111,20.717348,19.839121,19.251005,18.91383
1237671256368612502,65.58098759,16.46356948,23.712608,25.839947,25.780457,22.379158,23.053162
1237671256368612509,65.58303031,16.46513878,24.631744,25.088324,24.423346,22.625713,22.363977
1237671256368677165,65.66305247,16.58823459,24.241163,24.222532,22.673986,23.074995,21.68969
1237671256368677557,65.63967309,16.55846679,23.095146,21.152521,20.253672,19.777683,19.484158
1237671256368677633,65.67380088,16.60452334,24.079294,22.877426,21.418861,20.87974,20.413143
1237671256368677925,65.68729015,16.62015937,25.314157,24.041847,22.439949,21.099024,19.921503
1237671256368677929,65.68821801,16.62277123,23.970053,23.861576,22.054443,21.147093,20.5784
1237671256368678133,65.66852766,16.59785058,24.213631,24.991062,22.845362,22.029907,21.282745
1237671256368678223,65.67065386,16.59884834,23.589779,24.731766,25.373598,24.173611,21.069542
1237671256368742626,65.80446719,16.75235765,24.634659,23.974249,22.686926,21.254999,20.452669
1237671256368742636,65.78315946,16.73070745,23.037424,25.581753,24.543739,24.252037,20.091654
1237671256368743526,65.74394946,16.6899962,24.408985,24.274502,22.72868,22.012878,21.668768
1237671256368873983,65.95208588,16.87404093,24.749084,21.225924,19.715281,18.920444,18.347315
1237671256368874017,65.96046041,16.87903007,21.880901,24.750038,24.639818,23.513014,22.309345
1237671256368874103,65.93340482,16.85872332,23.777891,22.556702,20.811842,19.961712,19.299549
1237671256368874223,65.99250116,16.89967915,24.484753,23.85309,21.93836,20.536932,19.613209
1237671256368874224,65.99064195,16.89967457,23.728369,23.163124,21.653923,21.166828,20.680218
1237671256368874616,66.0426077,16.93172068,24.200548,23.631302,22.54233,21.366631,20.579578
1237671256368874728,65.97365494,16.88792114,25.342607,24.271183,23.48101,21.871349,21.15406
1237671256368939379,66.1329476,16.98147461,20.877413,19.011566,18.065889,17.665936,17.405598
1237671256368939447,66.17163314,16.9981905,20.374168,18.639072,17.66206,17.204012,16.935745
1237671256368939498,66.18961429,17.00683694,21.502172,19.595894,18.59853,18.136963,17.839399
1237671256368939500,66.19068637,17.00722434,24.613384,25.464617,22.735285,21.862907,21.527838
1237671256368939975,66.16537288,16.99654777,23.254597,22.014839,20.207912,19.378307,18.964947
1237671256368940151,66.11299675,16.96977373,24.897921,25.250221,24.678379,22.364323,23.076344
1237671256368940358,66.09517327,16.96045224,24.234571,25.0879,23.244471,21.025499,20.249903
1237671256368940493,66.14766315,16.98748101,24.815586,25.635651,23.477903,24.333115,21.122108
1237671256369004918,66.29320298,17.04615662,20.542042,18.196789,17.052513,16.565641,16.282888
1237671256369004953,66.3187659,17.05558598,20.48381,19.149973,18.409822,18.055279,17.894047
1237671256369005295,66.33605791,17.06084145,22.273399,25.434881,24.759342,25.194328,22.829414
1237671256369005433,66.27049036,17.03871377,23.615393,21.455318,20.325396,19.777927,19.463644
1237671256369005515,66.31279401,17.0536794,23.719387,21.413284,20.756226,20.460922,20.243347
1237671256369005905,66.25865729,17.03394916,23.346977,25.833313,23.122679,21.664019,20.536375
1237671256369070188,66.4787073,17.09508377,18.950743,16.664995,15.578959,15.139494,14.884488
1237671256369070189,66.48047111,17.09416237,18.024035,16.454462,15.721202,15.409735,15.252104
1237671256369070315,66.38571858,17.07311376,19.973547,18.289532,17.49637,17.133589,16.920403
1237671256369070797,66.43172872,17.08581018,22.242418,24.640846,24.579882,24.837313,22.660587
1237673326006501903,65.43298506,16.01019739,22.751616,21.360493,20.287853,19.721203,19.37941
1237673326006502272,65.43502433,16.02508693,25.198088,25.765236,23.239414,21.805454,20.796928
1237673326006567104,65.44850185,16.10001974,20.088598,18.497169,17.690002,17.33177,17.086664
1237673326006567401,65.44518651,16.08342713,23.024685,22.861681,22.026417,21.760485,22.838289
1237673326006567657,65.46457308,16.17360676,23.578051,23.600578,21.271618,19.854908,18.878405
1237673326006567757,65.44712146,16.09754849,26.480352,25.633322,22.654629,21.418715,20.659016
1237673326006567780,65.45636854,16.13695005,23.972971,24.379261,23.17362,21.683113,20.827169
1237673326006632644,65.48520315,16.24402571,21.534414,19.325159,18.101475,17.56181,17.16357
1237673326006633131,65.4753562,16.21583606,25.189898,23.099028,21.168264,20.160936,19.5891
1237673326006633195,65.49049291,16.26372348,23.982008,24.82181,22.453325,21.5257,20.940659
1237673326007157773,66.52985132,17.10259651,25.682255,23.270247,21.595181,20.791986,20.459169
1237673326007222481,66.64556707,17.11416967,21.713949,18.619484,17.060833,16.289255,15.839735
1237673326007222611,66.5552726,17.1068886,19.830938,18.332323,17.636154,17.301006,17.115807
1237673326007222612,66.55435466,17.10543336,25.378328,22.490152,20.828314,19.090086,18.092415
1237673326007222715,66.60919705,17.11275045,24.149347,20.120613,18.645159,18.004082,17.603004
1237673326007288229,66.82021237,17.11367485,23.891321,24.75841,15.342525,24.665285,23.194214
1237673326007288230,66.81533844,17.11375359,20.827127,19.460217,18.781651,18.436552,18.260572
1237673326007288668,66.82587846,17.11361428,25.450991,22.821878,21.527832,21.139114,20.884047
1237673326007288743,66.87034783,17.10956891,23.041451,22.902147,21.861557,21.362076,21.226885
1237673326007288856,66.74454292,17.11707206,24.617233,23.685843,22.110474,21.681835,21.209953
1237673326007288860,66.75150623,17.11650556,23.179111,24.962662,22.074032,23.910601,22.288368
1237673326007288902,66.79226522,17.11464206,24.63043,24.228493,22.241848,21.399261,21.081951
1237671255831478318,65.36717254,15.76187961,24.609789,24.649956,23.231733,22.294149,22.881571
1237671255831478431,65.37063922,15.72988172,19.77496,17.589983,16.358461,15.761544,15.360259
1237671255831478589,65.42779764,15.77186562,22.32719,20.45623,19.387978,18.830244,18.473478
1237671255831478929,65.37164562,15.72666663,24.970072,24.04887,22.627556,21.153738,20.35034
1237671255831478966,65.36691092,15.76607622,26.402836,24.324669,21.391495,20.184,19.180141
1237671255831478967,65.36753802,15.76510296,24.934439,25.230202,24.104372,22.403629,23.106995
1237671255831478974,65.36721474,15.77329439,23.376965,24.616766,22.414778,21.714252,21.084099
1237671255831478995,65.3634844,15.79778324,24.918503,24.399712,23.645233,21.210329,19.788895
1237671255831479134,65.37615241,15.68059322,23.515724,24.769257,23.633682,22.078733,21.103636
1237671255831479141,65.37382616,15.69900278,25.408714,24.465096,23.099915,22.104252,21.136488
1237671255831479187,65.43704563,15.69347756,25.830454,24.585941,23.747648,22.229336,22.021925
1237671255831479281,65.36902293,15.74645744,24.639462,25.355646,24.124216,25.206219,21.377501
1237671255831544035,65.42442974,15.84542941,19.967897,18.317514,17.377192,16.930088,16.6133
1237671255832395827,66.9958787,17.09152262,17.84244,16.183561,15.346091,14.992701,14.796432
1237671255832396094,67.0049088,17.15086232,20.860847,19.488792,18.775188,18.516428,18.320309
1237671255832396793,66.95389926,17.15822538,24.734272,24.617115,22.528395,21.693615,21.098885
1237671255832396887,67.01092521,17.14965877,24.332767,24.910744,22.936029,22.415968,21.533447
1237671255832396955,67.05238796,17.13978932,24.187508,24.035992,22.195797,21.09642,20.26017
1237671255832397030,67.10522995,17.12631358,23.687189,25.085102,21.654047,24.630695,23.487989
1237671255832397126,67.00663301,17.08875295,25.434484,24.009417,25.12056,22.568941,23.059658
1237671255832397178,67.01718366,17.14595771,26.616766,24.616199,23.433428,21.951168,20.675112
1237671255832397201,67.04781261,17.13967765,23.806379,25.193811,23.658529,22.198757,21.402773
1237671255832462159,67.11797781,17.12251326,23.580521,22.298264,20.633224,19.856508,19.347071
1237671255832462183,67.15515853,17.11113258,23.109234,22.034515,21.397903,21.097481,21.191441
1237671255832462458,67.18586047,17.10033856,24.598963,25.253405,22.585581,21.959806,21.34453
1237671256368480330,65.41906517,16.24346484,24.716711,24.623735,22.400127,21.479118,20.907959
1237671256368480333,65.41870676,16.23993895,23.662598,25.114374,24.387388,21.89234,22.826895
1237671256368545826,65.44268119,16.31136766,24.204542,24.486177,22.723139,22.015461,21.631208
1237671256368545955,65.4272485,16.26841468,19.944662,17.528658,16.256567,15.704483,15.268356
1237671256368545960,65.42927958,16.27293793,20.208168,18.319773,17.306772,16.841904,16.543196
1237671256368546221,65.51850905,16.3396936,21.834562,20.372627,19.503677,19.098219,18.82443
1237671256368546285,65.48053883,16.40434567,23.437439,21.526133,19.814705,18.958054,18.356102
1237671256368546298,65.43081155,16.28111472,22.354918,24.918646,24.768206,24.444321,22.77911
1237671256368546421,65.43653973,16.29650444,25.060316,21.622522,20.047493,19.3002,18.790302
1237671256368546521,65.46498686,16.3688773,23.586226,21.264902,20.34289,19.939287,19.649286
1237671256368546644,65.43006642,16.27758994,23.768391,23.701241,21.594385,20.873558,20.35457
1237671256368547021,65.46266255,16.36621241,24.155891,25.540497,24.099079,22.293694,21.793768
1237671256368547047,65.47697469,16.39399918,25.414406,25.174482,23.861814,22.281338,21.450994
1237671256368611350,65.54584189,16.39851182,16.302111,14.740726,13.645598,13.193679,12.986715
1237671256368611770,65.5438451,16.52523444,25.587933,21.25614,19.444502,18.589706,18.002525
1237671256368611912,65.48945226,16.42023382,25.321712,22.414001,21.9142,21.708618,21.569546
1237671256368611917,65.49050897,16.42209923,23.015331,21.416412,20.469276,19.902058,19.754202
1237671256368611927,65.53676327,16.37903881,22.796825,20.7752,19.780426,19.305777,19.094131
1237671256368611984,65.55488142,16.41777379,24.041307,24.618174,22.189444,21.107712,20.777239
1237671256368612340,65.59978616,16.49905303,23.81414,23.745239,22.488403,21.578981,20.802061
1237671256368678026,65.57454724,16.57145506,23.537611,25.483093,24.481941,21.941933,21.971434
1237671256368678155,65.63846333,16.65945276,25.447016,25.117107,23.825363,21.589018,20.51288
1237671256368678206,65.57114377,16.56847112,23.771151,24.643484,25.852934,24.870016,20.661076
1237671256368742635,65.80529325,16.75371947,23.854973,22.992514,23.724964,24.361799,22.429188
1237671256368742637,65.80375594,16.7520724,23.882336,22.965349,23.28867,24.561255,22.792406
1237671256368742720,65.72571046,16.67081401,20.297604,18.845198,18.089504,17.742197,17.538918
1237671256368742782,65.75312762,16.70064823,20.355148,18.822763,18.054861,17.680565,17.471115
1237671256368873944,66.01004807,16.91333169,24.04007,20.610796,19.272078,18.772318,18.41036
1237671256368939204,66.1557658,16.99363829,24.647705,21.271099,20.060795,19.485287,19.11585
1237671256368939589,66.09425589,17.02864927,21.689575,19.992111,19.233595,18.918724,18.725431
1237671256368939590,66.09512357,17.03039601,23.285486,22.13796,21.184532,20.690546,20.332434
1237671256368939855,66.08535869,16.95764528,23.099102,21.232975,20.006207,19.655396,19.236927
1237671256368939902,66.12823426,16.97967742,23.832493,23.045366,21.490219,20.608011,19.915646
1237671256368940013,66.15111809,17.05553915,22.526979,21.438108,20.911413,20.592278,20.691853
1237671256368940139,66.1086709,16.96994267,23.811615,23.826626,22.233814,21.320518,20.758894
1237671256369004560,66.16456216,17.06304814,23.940458,21.297768,19.551132,18.709978,18.354708
1237671256369004561,66.16566863,17.06121685,24.209414,24.070625,24.802191,24.361845,20.220247
1237671256369005001,66.30905365,17.11455693,23.93898,20.098543,18.829367,18.286562,17.928688
1237671256369005179,66.26692905,17.10174293,23.596857,21.666471,19.892817,18.333488,17.448418
1237671256369005502,66.2647436,17.09996995,24.647455,22.660061,21.108751,19.899288,19.30933
1237671256369005680,66.19880131,17.07666109,23.660856,24.236725,22.353697,20.71665,19.86455
1237671256369005817,66.30554125,17.11494261,25.951799,23.559105,21.694014,20.687201,20.0214
1237671256369005916,66.22991417,17.08843976,25.107853,25.198381,23.512814,22.440125,22.674932
1237671256369005927,66.23480653,17.08980416,25.701559,25.332703,25.219843,22.262741,20.744631
1237671256369070175,66.41693193,17.1431002,25.004751,23.434004,21.785583,20.68734,20.232359
1237671256369070177,66.41955664,17.14324302,24.956711,24.047823,22.784752,21.923964,20.879045
1237671256369070181,66.42032997,17.14431976,25.174728,25.271698,24.716072,22.605936,22.654488
1237671256369070257,66.30964413,17.11488356,25.129215,23.85289,22.146582,20.827248,19.783113
1237671256369070317,66.38483248,17.07524546,23.948822,24.346003,22.907183,22.516066,22.209734
1237671256369070659,66.48473849,17.09712125,22.638687,20.863092,19.767841,19.332512,19.098574
1237671256369071207,66.31455165,17.11780922,24.32502,23.964586,22.484781,22.233328,21.506147
1237671256369071220,66.32577215,17.12119972,23.902725,23.805674,23.175314,20.988338,20.083887
1237671256369071328,66.39600884,17.1390086,25.941652,24.688425,22.668915,21.103212,20.270618
1237671256369071346,66.40539547,17.14199606,23.754751,25.831007,22.552212,24.751286,22.248596
1237671256369071435,66.49930437,17.09977334,23.511456,25.189032,23.095995,21.47377,20.738998
1237671256369071681,66.45994871,17.15296386,26.080116,24.497084,23.676559,22.459688,21.43449
1237671256369135756,66.5492684,17.16669307,24.283655,23.81605,22.461248,21.415428,20.997114
1237671256369135789,66.57652308,17.16990683,24.92098,23.476696,21.590836,20.333443,19.885292
1237671256369135801,66.57504467,17.17021029,25.031103,24.005251,22.289177,21.369467,21.128227
1237671256369135803,66.59421147,17.17039316,23.833971,23.800117,22.636086,21.797903,22.05135
1237671256369135819,66.61498733,17.17242348,24.47307,24.485266,22.886759,22.423899,22.248829
1237671256369135828,66.6049406,17.17110607,25.43589,25.556078,24.83849,22.583401,23.188206
1237671256369135829,66.60551184,17.1717923,23.440145,24.49259,25.544487,22.462847,22.817764
1237671256369135851,66.61464249,17.17273797,24.633446,25.110695,23.120485,22.985291,20.908266
1237671256369135981,66.49012424,17.15857408,25.02882,23.174519,21.23904,19.977093,19.208921
1237671256369136034,66.52906172,17.1648605,21.411718,19.144794,18.016264,17.547331,17.236135
1237671256369136035,66.52772081,17.16383919,24.603554,22.969032,21.43717,20.350183,19.691923
1237671256369136039,66.53055158,17.16440398,22.237011,25.123508,24.812635,23.810274,22.666695
1237671256369136056,66.54323373,17.16489474,21.890287,19.775942,18.690409,18.251543,17.918118
1237671256369136417,66.52469547,17.16421537,22.229322,20.587528,19.802572,19.520504,19.262041
1237671256369136738,66.48269973,17.15548506,23.693947,25.561134,22.787872,24.453051,23.423882
1237673326006501485,65.36642859,15.956395,22.056639,22.19385,21.089127,20.522709,20.622763
1237673326006501486,65.36533148,15.95596004,19.899933,18.06172,17.138044,16.673512,16.359358
1237673326006501501,65.36758496,15.9746991,20.354927,18.450912,17.443003,16.948755,16.604538
1237673326006501798,65.36452032,15.92568719,23.779156,22.512453,20.956739,19.666729,18.916182
1237673326006501867,65.42722774,15.96125415,24.578835,22.144207,20.424618,19.643745,19.192192
1237673326006502001,65.36690976,15.96781023,22.81958,24.523731,21.906393,20.188643,19.150316
1237673326006502086,65.37812945,16.06985681,25.414495,23.510973,21.481562,19.970549,19.130346
1237673326006502254,65.37623107,16.06116806,25.629116,25.670185,23.804104,21.908735,23.334146
1237673326006567022,65.46949779,16.19887151,24.215189,25.158081,22.471849,20.515671,19.380056
1237673326006567117,65.39882894,16.16925359,23.750444,25.467207,23.970377,21.971638,21.652058
1237673326006567247,65.4054713,16.19207163,22.626984,20.248072,18.838245,18.239553,17.831556
1237673326006567264,65.46648418,16.18886068,22.098141,20.344397,19.287901,18.834763,18.576099
1237673326006567333,65.40094164,16.18228927,24.89958,24.350368,23.430492,22.261713,21.368889
1237673326006567399,65.3915673,16.14289582,23.432487,21.788666,20.376167,19.674923,19.225037
1237673326006567419,65.40096059,16.17652598,22.679743,21.137218,19.915653,19.34428,18.966656
1237673326006567731,65.38547005,16.10965065,25.619593,25.816092,25.992611,22.125874,22.938021
1237673326006567818,65.4724643,16.20990996,24.669586,23.531971,22.803644,20.85165,19.705296
1237673326006567836,65.39301369,16.14794574,25.305952,25.230133,25.674835,22.898888,21.024405
1237673326006632646,65.48425485,16.24732711,20.582563,18.405737,17.313618,16.844982,16.522585
1237673326007222504,66.64190667,17.17414094,21.831333,19.585003,18.651051,18.128952,17.906414
1237673326007222600,66.54465526,17.10635916,20.685349,19.403639,18.849548,18.548616,18.445868
1237673326007222971,66.69956376,17.11874542,24.112566,23.522488,22.264858,20.652666,19.701385
1237673326007287873,66.67423256,17.17644668,22.078611,25.138554,25.235128,24.649942,22.838955
1237673326007288222,66.7593761,17.17700279,26.277174,23.229309,21.195944,20.140951,19.390266
1237673326007288237,66.76673758,17.17578589,21.544809,19.698132,18.72493,18.339905,18.092684
1237673326007288308,66.8282673,17.17259569,22.014727,19.873943,18.837479,18.363922,18.095837
1237673326007288624,66.73384252,17.17771743,25.809875,22.488258,20.664179,19.286087,18.580904
1237673326007288639,66.74836682,17.17656377,25.788654,23.031149,25.844946,25.096357,22.134102
1237673326007288643,66.75275172,17.17628565,25.625532,22.149385,20.599491,20.011126,19.599321
1237673326007288676,66.82970975,17.11475106,24.508923,22.716379,21.084503,19.827372,19.057629
1237673326007288707,66.7878036,17.17584199,24.831396,21.854712,20.829359,20.300108,20.095375
1237673326007288858,66.69530923,17.17695592,23.4279,23.082071,22.345779,21.889362,21.812819
1237673326007288964,66.85605238,17.11225025,23.906153,23.833429,22.21172,20.388262,19.352013
1237673326007289005,66.83334367,17.1745013,23.448437,23.329079,21.881832,21.273102,21.27482
1237673326007289231,66.85276869,17.17251047,23.569231,24.057255,23.056351,21.522209,21.056801
1237673326007354044,66.91447472,17.16595933,23.063126,21.635223,21.149984,20.924267,20.701029
1237673326543635596,65.65162096,16.67577651,25.594345,25.057144,23.367004,22.101971,21.361078
1237673326543700243,65.70703217,16.74004696,21.885706,19.76235,18.71542,18.256413,17.948084
1237673326543700244,65.70818485,16.74202401,22.840794,22.128122,21.211405,20.712873,20.399097
1237673326543700655,65.72239138,16.75835586,24.890896,22.249538,21.259554,20.668974,20.402498
1237673326543700666,65.73155417,16.76712458,25.88184,22.418581,20.800278,19.97821,19.546345
1237673326543700826,65.68916853,16.71953511,25.548229,23.27231,21.859491,20.573772,19.786596
1237673326543700924,65.76457007,16.79878958,25.965878,24.385828,22.332348,20.734409,19.57254
1237673326543701005,65.69449589,16.72717768,24.467489,23.94669,23.774464,22.113178,21.994791
1237673326543701011,65.70245124,16.73464382,25.406048,23.829424,22.983639,21.536823,20.593914
1237673326543766111,65.88781404,16.90407169,22.061352,24.96702,24.173786,23.606941,22.272564
1237673326543766182,65.79337139,16.82343466,22.548853,20.853693,20.061611,19.739569,19.447975
1237673326543766316,65.85440416,16.87614444,23.089844,22.196449,20.298462,19.036283,18.274353
1237673326543766501,65.81390018,16.84342862,25.502487,23.455639,21.721073,20.962694,20.298063
1237673326543766647,65.78472828,16.81599958,23.717592,24.677511,24.768278,21.804054,20.80928
1237673326543831272,65.91355592,16.9227736,21.25909,20.149677,19.549694,19.295206,19.038498
1237673326543831295,65.92253357,16.92692025,21.039835,19.598755,18.84585,18.483795,18.24432
